date,sum_open_interest,sum_open_interest_value
2024-10-14,86676.70168989548,5615704153.66082
2024-10-15,85757.32132752614,5666180064.209923
2024-10-16,82779.101,5550265847.086823
2024-10-17,86461.085,5844251791.171208
2024-10-18,81685.646,5506125468.902937
2024-10-19,86533.42951567945,5908123810.132278
2024-10-20,86749.239,5929622782.9104
2024-10-21,88157.61350174216,6010373733.68782
2024-10-22,86956.165,5858123793.0355
2024-10-23,86928.661,5860260909.8506
2024-10-24,84249.392,5615177033.035936
2024-10-25,85471.049,5827038700.06527
2024-10-26,81006.95633797909,5426956776.801561
2024-10-27,81370.0891184669,5486961046.3191805
2024-10-28,84789.41705263157,5822003062.790237
2024-10-29,89115.037,6232705687.78
2024-10-30,90242.979,6564165236.451364
2024-10-31,89315.493,6462035630.341568
2024-11-01,89544.929,6296634723.994011
2024-11-02,84756.8698989547,5893524373.648241
2024-11-03,84565.70914634145,5792761912.802678
2024-11-04,84219.66902090592,5766069202.519399
2024-11-05,83644.75774216028,5769936609.157938
2024-11-06,82913.28,5750301290.496
2024-11-07,89441.85,6759597498.929376
2024-11-08,88615.412,6721881903.1404085
2024-11-09,88911.3224250871,6791355563.809988
2024-11-10,87202.45410801393,6903682129.675758
2024-11-11,87656.85056794426,7291963254.112612
2024-11-12,84951.36,7537649221.44
2024-11-13,84314.918,7416746073.315639
2024-11-14,84941.14782229965,7619783593.412087
2024-11-15,84955.56476306621,7577528843.366754
2024-11-16,84836.027,7726407224.6142
2024-11-17,84778.5022369338,7664659165.343761
2024-11-18,84052.753,7555943419.232872
2024-11-19,85783.42990940767,7892219327.80508
2024-11-20,87674.84401045296,8182872130.531482
2024-11-21,90296.17516027876,8768623421.629917
2024-11-22,91128.75956445994,8996151432.144835
2024-11-23,90671.153,8969070556.628553
2024-11-24,90282.742,8822926103.321
2024-11-25,87507.222,8572251220.731
2024-11-26,89085.3527979094,8304441175.800187
2024-11-27,87539.94021602787,8254326043.431647
2024-11-28,86498.24742160279,8257817534.171762
2024-11-29,85987.754,8228507339.80876
2024-11-30,87299.64590243904,8447518285.439446
2024-12-01,86730.97524738677,8406487491.563463
2024-12-02,86613.045,8424426483.229501
2024-12-03,87204.46657142857,8334622037.184885
2024-12-04,88781.79865156794,8568595976.904332
2024-12-05,92642.832,9142841816.068169
2024-12-06,91041.42355052265,9007734223.14956
2024-12-07,88975.94380487806,8874668726.834055
2024-12-08,88605.133,8851573042.080301
2024-12-09,89937.71778745644,8863245403.30136
2024-12-10,89201.49979442508,8641613884.671339
2024-12-11,91085.47902439024,9003981494.653355
2024-12-12,93153.03869337979,9385468319.34887
2024-12-13,91350.21738675958,9178072718.507957
2024-12-14,92004.474,9326668337.8806
2024-12-15,92610.017,9389878148.214449
2024-12-16,98884.509,10328388080.541
2024-12-17,94147.90930662022,10046725186.291105
2024-12-18,92379.01,9799945879.45902
2024-12-19,92500.772,9266967840.9672
2024-12-20,91843.59049477351,8853151219.212597
2024-12-21,87957.59325087108,8588862654.264143
2024-12-22,87637.72572125436,8435986558.871242
2024-12-23,86862.228,8265452522.780559
2024-12-24,90262.465,8562396718.611501
2024-12-25,91745.762,9049216838.490623
2024-12-26,91878.328,9130831485.3088
2024-12-27,89325.492,8553294203.140119
2024-12-28,89656.693,8451384092.664119
2024-12-29,90696.294,8639984798.815777
2024-12-30,91096.76723344947,8511847983.305883
2024-12-31,90901.515,8432059554.271127
2025-01-01,91516.86888850173,8599141053.278704
2025-01-02,92290.283,8728907256.423
2025-01-03,91933.181,8914539921.9356
2025-01-04,90565.982,8888670756.1756
2025-01-05,87457.503,8585982933.5196
2025-01-06,90096.533,8860102064.873299
2025-01-07,93902.766,9595851507.582624
2025-01-08,87299.0494250871,8340426257.720031
2025-01-09,89812.80505923345,8392075681.547541
2025-01-10,87392.533,8084656141.723037
2025-01-11,88470.1,8376434085.256205
2025-01-12,88086.1444250871,8324291948.959375
2025-01-13,87549.292,8273399339.0708
2025-01-14,84911.73152961672,8140278256.857534
2025-01-15,84491.968,8154742291.52
2025-01-16,86632.015,8703217789.212185
2025-01-17,86229.624,8617451446.439133
2025-01-18,90556.742,9421758885.2092
2025-01-19,87814.441,9179704071.20981
2025-01-20,85882.37388501743,8995583582.805765
2025-01-21,86097.58739372822,8946537742.553888
2025-01-22,86596.492,9189143450.334
2025-01-23,84159.96905226482,8685276081.535784
2025-01-24,80453.974,8356559123.069112
2025-01-25,82342.855,8630476876.312714
2025-01-26,82089.82202439025,8601969823.67238
2025-01-27,85304.3532195122,8561110781.966295
2025-01-28,84007.853,8571709327.37937
2025-01-29,80332.024,8137351151.200403
2025-01-30,83538.02501393728,8776161744.294271
2025-01-31,82476.68620557491,8576348227.057059
2025-02-01,83384.842,8536923446.9916
2025-02-02,84118.87048083624,8333693284.742463
2025-02-03,83568.38,8161813828.426677
2025-02-04,78322.06,7933531249.022
2025-02-05,76276.28980487805,7453179838.002607
2025-02-06,76450.473,7382730437.0424
2025-02-07,75204.701,7258381717.015
2025-02-08,76363.20659581882,7350635767.995121
2025-02-09,76262.283,7352591602.3677
2025-02-10,74484.248,7182179801.709686
2025-02-11,77298.76489547038,7507603946.303305
2025-02-12,79155.804,7577695935.0456
2025-02-13,78792.29695470384,7593188237.2624235
2025-02-14,78469.961,7577098669.140499
2025-02-15,76975.29,7501172900.374247
2025-02-16,76875.538,7498278537.8902
2025-02-17,76101.566,7311338253.015263
2025-02-18,80053.849184669,7635985232.092343
2025-02-19,81978.877,7838865299.835248
2025-02-20,79366.6649337979,7732442477.383199
2025-02-21,82419.61,8097965699.369
2025-02-22,81285.283,7814067839.833657
2025-02-23,80059.74640069687,7686727454.676176
2025-02-24,80419.492,7737826807.1036
2025-02-25,90351.827,8269421806.629002
2025-02-26,85040.37846341463,7425190392.4237995
2025-02-27,82318.438,6931361212.55378
2025-02-28,82513.11,6986018208.307911
2025-03-01,78947.448,6655319009.724274
2025-03-02,78976.9501533101,6974310515.443143
2025-03-03,74845.30847038327,6803599370.073012
2025-03-04,71171.525,6133576258.805
2025-03-05,69367.20961324043,6151855237.655432
2025-03-06,69816.069,6323060438.1428795
2025-03-07,68812.73282578397,6056855872.798883
2025-03-08,69129.79226132404,5957174721.904041
2025-03-09,68425.001,5897195026.1848
2025-03-10,70149.234,5660257512.3792
2025-03-11,69692.488,5476435707.04
2025-03-12,69968.586,5800115905.056
2025-03-13,68962.566,5768070397.7796
2025-03-14,72118.18463763066,5994459524.763283
2025-03-15,72975.574,6125212101.2474
2025-03-16,70365.45587456446,5879433113.445175
2025-03-17,68524.906,5656155381.0896
2025-03-18,71103.846,5970358010.05368
2025-03-19,71371.27560278746,5997279541.756477
2025-03-20,76225.349,6616512743.898
2025-03-21,70615.76893379791,5940263957.907405
2025-03-22,70714.54586062719,5950863742.033115
2025-03-23,70988.97973170731,6008294071.434157
2025-03-24,72903.525,6273557041.481979
2025-03-25,77221.553,6754051856.5049
2025-03-26,72983.00159233449,6370319974.767772
2025-03-27,70914.41933101046,6182585098.377969
2025-03-28,72074.99519163763,6134995509.984333
2025-03-29,73855.534,6231989043.3472
2025-03-30,71042.954,5868724516.966169
2025-03-31,70079.67940418118,5770603630.955
2025-04-01,68841.849,5680669442.526954
2025-04-02,71538.523,6089430616.283
2025-04-03,69853.242,5761844666.37
2025-04-04,71579.881,5952568587.9838
2025-04-05,72811.8661358885,6066130130.271227
2025-04-06,70789.853,5911088381.406332
2025-04-07,72337.70955400697,5624958198.336951
2025-04-08,70877.567,5609257740.1367
2025-04-09,74810.64255749129,5864967403.819661
2025-04-10,73540.5247979094,5955822440.82212
2025-04-11,73550.604,5852870989.338574
2025-04-12,78186.868,6519666718.9876
2025-04-13,80064.03247038327,6759695978.044742
2025-04-14,77459.35837630661,6556389083.789921
2025-04-15,77074.04214634147,6549895713.77163
2025-04-16,77998.30752961672,6549242657.376668
2025-04-17,77423.41719163764,6545259265.587788
2025-04-18,78013.242,6624581025.259425
2025-04-19,78553.45313240417,6682625809.195631
2025-04-20,79184.598,6734412506.106
2025-04-21,82906.42793379791,7234592928.784035
2025-04-22,86425.38933797908,7749837055.500388
2025-04-23,83970.08485365854,7847522618.408147
2025-04-24,81651.72,7645970802.554283
2025-04-25,82880.683,7785115163.2828
2025-04-26,86023.562,8137123571.9916
2025-04-27,84235.944,7925460805.803485
2025-04-28,84165.372,7886042860.284
2025-04-29,81930.526,7780860123.694
2025-04-30,81593.26124041811,7706152782.769545
2025-05-01,80085.011,7538483829.593407
2025-05-02,86024.787,8295776517.322894
2025-05-03,86234.604,8350239727.64076
2025-05-04,83719.958,8022046642.8267565
2025-05-05,80960.76492682926,7637993770.796513
2025-05-06,81109.59937630662,7664723731.565688
2025-05-07,82532.419,7988675977.6536
2025-05-08,83114.94357142856,8309848292.298856
2025-05-09,79514.574,8209223649.263992
2025-05-10,78466.358,8077468131.9644
2025-05-11,80407.03493379791,8372177229.112094
2025-05-12,82409.00746341464,8531267756.612172
2025-05-13,81619.983,8385635997.978941
2025-05-14,81201.53900696864,8409027797.336936
2025-05-15,80227.713,8300214777.0966
2025-05-16,79526.047,8249316381.357
2025-05-17,80264.766,8301053492.611923
2025-05-18,78568.756,8099126645.3748
2025-05-19,80359.68249825784,8368376972.716065
2025-05-20,83003.14951219512,8771621553.990955
2025-05-21,83827.018,8952423745.1352
2025-05-22,89710.52371777003,9953939335.018139
2025-05-23,86931.12761324042,9551136627.968058
2025-05-24,84715.70527874565,9185326241.384056
2025-05-25,86276.107,9291841820.1823
2025-05-26,90070.0961881533,9862923699.49258
2025-05-27,90182.612,9866399705.151667
2025-05-28,87256.1161184669,9442901062.680092
2025-05-29,87222.658,9395886387.734
2025-05-30,85633.755,9037786502.7
2025-05-31,83065.60004529616,8641384192.230795
2025-06-01,83551.629,8734879988.316301
2025-06-02,82804.416,8743286238.031088
2025-06-03,82000.887,8676341651.6073
2025-06-04,81848.11277351917,8609639736.809566
2025-06-05,80790.898,8454447353.182428
2025-06-06,83980.66202439024,8699544691.38697
2025-06-07,83287.53595121951,8757028791.983418
2025-06-08,83206.626,8779100499.17065
2025-06-09,82511.392,8719744539.01525
2025-06-10,85385.53075609756,9340666900.477224
2025-06-11,84564.71294076655,9245535359.724236
2025-06-12,82285.949,8937139383.929245
2025-06-13,78075.76675958188,8178069315.551832
2025-06-14,78497.08,8323192639.838973
2025-06-15,78209.462,8240133274.4276
2025-06-16,78624.389,8298510858.909815
2025-06-17,77294.61308362368,8168141032.867209
2025-06-18,77102.91263414634,8071515583.512098
2025-06-19,76490.255,8018969053.028515
2025-06-20,77793.71,8138177943.936557
2025-06-21,77505.706,8002115368.823
2025-06-22,77008.89998954703,7794635909.16184
2025-06-23,76866.69838675958,7839582771.561078
2025-06-24,72609.466,7645337021.355309
2025-06-25,75448.899,8000224005.465
2025-06-26,76626.179,8220723524.243503
2025-06-27,76565.03582578398,8192844892.320974
2025-06-28,75532.29858188154,8098226129.240272
2025-06-29,77397.37118815331,8328770851.031992
2025-06-30,77483.13563066201,8346098065.033318
2025-07-01,76425.99,8185783816.793518
2025-07-02,74368.387,7856127665.906
2025-07-03,81361.331,8852104676.666899
2025-07-04,81592.75454006968,8851528426.536247
2025-07-05,79712.04474216029,8612094215.49593
2025-07-06,79294.583,8575978753.0322
2025-07-07,78989.4394076655,8573925719.476141
2025-07-08,78209.037543554,8481812420.634917
2025-07-09,78100.428,8503043517.7296
2025-07-10,85949.29317770035,9633124431.39156
2025-07-11,85104.813,9870379617.4083
2025-07-12,87802.017,10316848232.475773
2025-07-13,88029.021,10333673957.7774
2025-07-14,92059.79228571428,11117998851.992054
2025-07-15,91851.69247386759,10776864213.549152
2025-07-16,89989.52885017422,10671599505.888994
2025-07-17,89544.46,10619801515.020391
2025-07-18,89608.477,10679233620.0382
2025-07-19,88464.05886062718,10441433425.906689
2025-07-20,88258.40677003484,10416440829.257044
2025-07-21,86429.63117770036,10204141660.602406
2025-07-22,90303.941,10595459874.304562
2025-07-23,90080.732,10809120331.3884
2025-07-24,87174.598,10348801639.673
2025-07-25,89595.196,10597615447.0268
2025-07-26,90068.3992369338,10605628749.55429
2025-07-27,89294.413,10526855842.4809
2025-07-28,90391.576,10794511818.945095
2025-07-29,91809.746,10837393360.979504
2025-07-30,90920.02297212543,10705082150.520401
2025-07-31,91480.686,10773947547.631638
2025-08-01,90242.852,10441293601.323362
2025-08-02,87713.7827979094,9937941652.68611
2025-08-03,85850.58340418118,9766091324.822063
2025-08-04,85109.73717770034,9761550344.481487
2025-08-05,84632.10806968641,9652386171.909079
2025-08-06,83755.57844599303,9579936422.908445
2025-08-07,83861.7906933798,9713994726.612328
2025-08-08,82983.91,9743962413.809
2025-08-09,83405.57551916376,9736761118.988335
2025-08-10,85741.77099303136,10134251393.130058
2025-08-11,91943.08562369338,11066906111.214457
2025-08-12,89725.76,10645255106.39375
2025-08-13,88969.703,10683570905.943
2025-08-14,93245.38,11499383918.582
2025-08-15,90918.73356097561,10740781539.958038
2025-08-16,89022.785,10440774775.66448
2025-08-17,90041.30129268293,10611945901.139732
2025-08-18,88738.1044912892,10273829817.832626
2025-08-19,87486.342,10164478164.3912
2025-08-20,87863.05,9913496421.178354
2025-08-21,85994.263,9822337739.89422
2025-08-22,88811.9176620209,10158563067.423647
2025-08-23,90434.99901045296,10441926286.521236
2025-08-24,91748.224,10585644015.2704
2025-08-25,93742.251,10634702155.3962
2025-08-26,89276.50463414633,9842552948.872236
2025-08-27,89251.985,9970330319.1515
2025-08-28,88137.738,9801568720.307554
2025-08-29,88004.436,9901380762.936428
2025-08-30,89145.425,9657337839.27
2025-08-31,89550.131,9739306586.306452
2025-09-01,89832.067,9720584238.7628
2025-09-02,89802.25401742161,9908700746.898586
2025-09-03,89269.39,9925816193.34423
2025-09-04,90305.298,10083869835.566502
2025-09-05,89210.3387108014,9945124391.886003
2025-09-06,87253.364,9651513408.1872
2025-09-07,87991.53220209059,9759300794.251234
2025-09-08,88888.088,9873777703.128
2025-09-09,91251.688,10221566921.77392
2025-09-10,92140.779,10273687644.4221
2025-09-11,93802.932,10684144188.079056
2025-09-12,92463.62868989547,10674910017.497072
2025-09-13,91691.068,10634183360.9312
2025-09-14,89215.409,10336997617.421158
2025-09-15,87747.168,10110916340.359228
2025-09-16,88379.77549477352,10230358676.371738
2025-09-17,90738.318,10593453633.0414
2025-09-18,87443.421,10178632812.9525
2025-09-19,91079.361,10657880703.866705
2025-09-20,90128.548,10416134961.284142
2025-09-21,89156.294,10308696493.75
2025-09-22,88565.46783972126,10015557728.080505
2025-09-23,87113.659,9809407437.5973
2025-09-24,88285.18819512194,9965946710.168835
2025-09-25,86722.97804181185,9639893717.38394
2025-09-26,85518.80064808362,9350734408.293262
2025-09-27,84921.811,9306474678.309475
2025-09-28,84552.977,9265089596.780594
2025-09-29,86092.045,9652614257.786499
2025-09-30,88735.00186759581,10087350985.831173
2025-10-01,90803.06825087107,10543325152.061155
2025-10-02,92612.05964808362,11045402713.53583
2025-10-03,93675.414,11286126289.2168
2025-10-04,96075.06893379791,11728831870.510662
2025-10-05,96414.139,11795614290.5048
2025-10-06,99288.679,12254873996.3293
2025-10-07,100137.425,12478899605.25543
2025-10-08,93160.662,11299130631.663
2025-10-09,92251.696,11368910594.962025
2025-10-10,96730.266,11760735714.887691
2025-10-11,72613.782,8185170734.604
2025-10-12,74333.79,8219771031.168
2025-10-13,75918.435,8722603038.264
2025-10-14,76672.957,8825969758.8883
2025-10-15,79284.835,8958369721.199501
2025-10-16,78149.26,8651211854.462465
2025-10-17,79755.553,8624248777.906744
2025-10-18,79035.643,8407701052.4398
2025-10-19,81256.0855923345,8756260671.574274
2025-10-20,81902.96819163763,9041832333.735321
2025-10-21,83198.30489198606,9126423902.483614
2025-10-22,82918.324,8976485255.523094
2025-10-23,76748.61369337978,8392642955.224038
2025-10-24,76584.254,8426728856.241555
2025-10-25,78424.04512543554,8734530739.049004
2025-10-26,80647.47287456445,9091771075.364119
2025-10-27,79696.01890940766,9170348837.451607
2025-10-28,78019.129,8899181732.1689
2025-10-29,75821.636,8555778136.48919
2025-10-30,78514.7514076655,8556827177.535364
2025-10-31,75364.444543554,8261619869.120005
2025-11-01,78358.996,8584792196.5712
2025-11-02,76681.148,8438899744.283002
2025-11-03,76022.226,8400309017.078973
2025-11-04,77417.846,8248399242.4394
2025-11-05,81004.805,8216908706.2265
2025-11-06,83888.484,8711448334.657742
2025-11-07,82292.511,8336692202.3616
2025-11-08,86828.889,8969884426.811699
2025-11-09,84871.42241114983,8724768698.042297
2025-11-10,85498.204,8949148311.6024
2025-11-11,86847.449,9202894150.2238
2025-11-12,85642.465,8821820136.904993
2025-11-13,85988.091,8736888776.5278
2025-11-14,91608.828,9130386257.669498
2025-11-15,96562.40465853657,9257561746.71398
2025-11-16,97649.6975783972,9294663916.113379
2025-11-17,98685.164,9299540400.680899
2025-11-18,101318.671,9338177158.8544
2025-11-19,99954.956,9287504651.1564
2025-11-20,100821.312,9227186355.764154
2025-11-21,105044.067,9097192182.318638
2025-11-22,98408.861,8373797978.356544
2025-11-23,98862.435,8372771128.3796015
2025-11-24,95752.28658885017,8348204737.854424
2025-11-25,93201.296,8224813410.722477
2025-11-26,90029.092,7861700429.808
2025-11-27,88994.913,8048699931.72
2025-11-28,90207.005,8235254701.266157
2025-11-29,88852.98289198606,8057024127.30811
2025-11-30,89653.00446689896,8170974926.817142
2025-12-01,89974.77601742161,7744163343.676263
2025-12-02,89363.11768989547,7919625828.477389
2025-12-03,89830.57765853658,8339239641.8629465
2025-12-04,89219.84400696865,8280603390.601794
2025-12-05,88726.30445993031,8063259340.815959
2025-12-06,87574.35090592335,7839468103.578956
2025-12-07,87642.593,7815905093.924899
2025-12-08,87740.16689547038,7986489057.652631
2025-12-09,88413.9921533101,8075561694.019186
2025-12-10,88590.633,8206894496.1072
2025-12-11,87152.24441811845,7894830433.617778
2025-12-12,87102.954,8055272475.6246
2025-12-13,87505.083,7895557387.565101
2025-12-14,88548.99992334495,7920247255.857861
2025-12-15,88545.915,7801176369.899045
2025-12-16,90165.10832055748,7825634131.771426
2025-12-17,89295.71221602787,7753940481.52381
2025-12-18,88358.84102439025,7656474222.268738
2025-12-19,89787.591,7674479220.671382
2025-12-20,91745.30977700348,8090918929.295293
2025-12-21,90860.39860278746,8018778400.714774
2025-12-22,90520.56851567945,8067899578.900035
2025-12-23,91128.1,8070359212.86
2025-12-24,95128.237,8319493461.99265
2025-12-25,92607.063,8114906891.619901
2025-12-26,93185.622,8125075510.985412
2025-12-27,92492.55,8077380422.791199
2025-12-28,91504.247,8038382736.633699
2025-12-29,95502.21402787456,8428737634.10505
2025-12-30,94901.793,8276735511.821603
2025-12-31,94709.619,8377567761.530701
2026-01-01,94612.54284668989,8322249796.950767
2026-01-02,96369.64806271777,8613088573.219833
2026-01-03,96060.34477351916,8648778694.514128
2026-01-04,97583.98096167247,8906152700.565004
2026-01-05,97061.69871428571,9042996305.668297
2026-01-06,94865.49280836237,8856263930.68943
2026-01-07,94642.21348780488,8704442808.680246
2026-01-08,95925.519,8760695391.783901
2026-01-09,97476.175,8876209738.352499
2026-01-10,95976.245,8695835426.657787
2026-01-11,95965.916,8682003291.41695
2026-01-12,96509.081,8780068058.5046
2026-01-13,93404.238,8523532297.307826
2026-01-14,95153.44,9075278370.688
2026-01-15,95688.06037630663,9211112462.961145
2026-01-16,96481.73339721253,9198364551.882425
2026-01-17,95406.36921951218,9089756977.35693
2026-01-18,96664.81352264808,9194554040.499073
2026-01-19,95771.145,8965491236.686499
2026-01-20,94014.515,8704859825.941395
2026-01-21,98893.899,8741300958.339298
2026-01-22,99076.79,8859633939.702126
2026-01-23,99856.03484668989,8947233058.76692
2026-01-24,98288.621,8802610950.4148
2026-01-25,99585.461,8881140017.141184
2026-01-26,102177.978,8852035857.063
2026-01-27,101526.19575261325,8970801924.184162
2026-01-28,101689.14489198606,9088592925.413551
2026-01-29,103851.19685365855,9010618534.954231
2026-01-30,103341.69531010454,8588721467.075774
2026-01-31,102164.487,8603676558.371912
2026-02-01,92414.44398257839,7219821519.152803
2026-02-02,89565.53732752614,6949976570.445878
2026-02-03,88898.293,6996173691.841242
2026-02-04,88991.519,6739541313.5156
2026-02-05,94395.06098954704,6517485961.463223
2026-02-06,92719.687,5831224563.1483
2026-02-07,83584.23515679441,5794903567.373161
2026-02-08,81369.395,5636836736.905389
2026-02-09,80494.101,5660635723.444036
2026-02-10,79812.5455923345,5521926663.367388
2026-02-11,81450.78009407665,5487831751.500728
2026-02-12,80997.519,5432681793.8718
2026-02-13,79782.231,5285030284.5792
2026-02-14,79203.463,5453426457.234442
2026-02-15,77854.50326480836,5411918554.7261715
2026-02-16,76787.80734494774,5257905053.231304
2026-02-17,77531.72841811847,5272343608.66075
2026-02-18,79067.561,5335154839.2799
2026-02-19,80180.36,5327423387.564344
2026-02-20,80783.175,5410372362.45
2026-02-21,80628.5880348432,5491489752.188339
2026-02-22,79827.14221602787,5410724580.173472
2026-02-23,78625.705,5316159105.0175
2026-02-24,79623.121,5146082716.079162
2026-02-25,79207.35102090593,5274437942.671038
2026-02-26,80112.54,5443964929.053371
2026-02-27,78985.37836236933,5256379936.481475
2026-02-28,79180.596,5213380080.169036
2026-03-01,78307.2848989547,5213842251.528187
2026-03-02,79755.95156794426,5371449231.659181
2026-03-03,82214.751,5656522855.3518
2026-03-04,86711.14850174217,6155571933.599802
2026-03-05,91427.871,6643426773.967079
2026-03-06,83431.399,5911950970.558959
2026-03-07,84057.97940418118,5700179762.423902
2026-03-08,83275.22822996516,5589452373.899664
2026-03-09,82092.11,5412771325.09
2026-03-10,81593.011,5580886459.353488
2026-03-11,81711.80248083624,5723264714.395928
2026-03-12,82645.53805574913,5783192732.057028
2026-03-13,86648.20652264808,6209900379.597304
2026-03-14,83969.42595470384,5938692411.112609
2026-03-15,83494.763,5942689659.6672
2026-03-16,86888.07313937282,6399371649.531384
2026-03-17,88359.114,6613707290.641551
2026-03-18,90610.29309407665,6596177315.253202
2026-03-19,87452.17719860627,6140441351.505992
2026-03-20,86874.419,6072083733.190474
2026-03-21,87295.0651533101,6157849071.787776
2026-03-22,87577.31644599303,6016827601.632799
2026-03-23,86869.99612195122,6045132506.333914
2026-03-24,85692.03031707318,6028162491.272839
2026-03-25,86159.608,6076509318.67778
2026-03-26,86871.80124738676,6051007623.1974745
2026-03-27,91594.0841533101,6150841769.850825
2026-03-28,95091.24012543555,6324410405.593284
2026-03-29,95030.65076655052,6323501777.322505
2026-03-30,94223.417,6217661952.7045
2026-03-31,90231.80887804877,6081565562.252085
2026-04-01,89212.452,6087857724.48
2026-04-02,89329.1988118467,5962604126.825955
2026-04-03,90119.344,6026348660.500385
2026-04-04,90276.766,6042223948.38
2026-04-05,91402.972,6148641365.2512
2026-04-06,91034.347,6280741806.0057
2026-04-07,90262.52597212544,6212805805.349452
2026-04-08,87992.192,6328106335.604133
2026-04-09,90980.258,6463611364.815402
2026-04-10,92972.174,6671269465.244076
2026-04-11,97310.91909059233,7097093320.370152
2026-04-12,93965.33724390244,6708828048.225752
2026-04-13,90771.452,6418385830.9036
2026-04-14,97185.5282543554,7237306385.319483
2026-04-15,99507.758,7374211471.3302
2026-04-16,98125.761,7337471529.6882
2026-04-17,97937.095,7356550651.471322
2026-04-18,106822.363,8230152712.15132
2026-04-19,97350.04101742161,7322553063.068914
2026-04-20,94757.8600522648,7122101615.893176
2026-04-21,95217.06777003485,7223078597.98748
2026-04-22,101402.35179094077,7923531595.190566
2026-04-23,103867.514,8116627561.606857
2026-04-24,97283.7019825784,7567051101.754523
2026-04-25,96175.274,7443571888.9766
2026-04-26,95901.376,7440508256.96
2026-04-27,96213.831,7563436604.5917
